6948241,[마카로니] 마카로니 미트볼,"['1)마카로니1/2밥그릇', '2)3분 미트볼1개', '3)치즈2장']","['1)준비한 마카로니는 끓는 물에 삶아주세요.(약 10분 정도 끓여주었답니다.)', '2)그런다음 면수를 조금 남겨둔 상태에서 미트볼을 넣어요.', '3)어느정도 소스에 마카로니가 베어들 때즘 준비해둔 치즈를 얹어줍니다.', '4)치즈까지 잘 어우러지게 버물어주면!', '5)초간단 한끼 요리 완성입니다!']"
6948120,제철음식 굴전 굴요리 [핑거푸드],"['1)굴200g', '2)부침가루1/2C', '3)계란2알', '4)매운고추1개', '5)홍고추1개', '6)천일염1T']","['1)굴 200g을 준비해 주세요', '2)굵은 소금 1T, 물 한컵을 넣고 살살 문지르면서 굴을 빠르게 씻어내 주세요생굴은 물에 오래 담그면 향긋함이 사라집니다. 빠르게 씻어 주세요', '3)시커먼 이물질이 나오며 물을 버리고 2번 헹궈 주세요', '4)비닐팩에 깨끗이 씻은 굴을 넣고', '5)부침가루 1/2컵부침가루가 밀가루 보다 더 바삭하고 간을 할 필요가 없어요 .', '6)소금,후추 (조금) 넣어주고', '7)비닐팩 입구를 잡고 부침가루가 골고루 입히도록 흔들어 주세요요렇게 비닐팩을 사용하면 주방이 깔끔해 집니다 ^^', '8)매운고추를 다져주세요', '9)홍고추 혹은 빨간파프리카를 다져주세요', '10)계란 2개를 풀어 주고', '11)다진 고추를 넣고 골고루 저어주세요', '12)굴은 달걀물을 입혀 주고', '13)예열된 후라이팬에 포도씨유를 두르고', '14)굴을 올려 주세요', '15)중불에서 달걀물이 노르스름 해지면', '16)뒤집어서 1분 더 구어 주세요', '17)키친타올에 올려 기름을 빼고 접시에 가지런히 담아 주세요', '18)굴전. 굴보쌈, 밥 반찬. 술안주요리 맛있게 드세요^^']"
6948086,치킨 퀘사디아 만드는법 남은치킨요리 배달치킨의 고급진 변신!,"['1)후라이드치킨 살코기200g', '2)쯔유1큰술', '3)후춧가루약간', '4)맛술1큰술', '5)채썬양배추1줌', '6)양파1/2개', '7)모짜렐라치즈100g', '8)또르띠아2장', '9)식용유약간', '10)사우어크림소스 or 살사소스 or핫소스']","['1)남은 후라이드치킨은 살코기만 발라주세요. 양념치킨일 경우에도 똑같이 활용가능하구요. 다만~ 볶을때 양념을 따로 할 필요가 없어요. 이미 간이 되어있으니까요.', '2)또띠아는 바삭한 식감을 위해서 후라이팬에 노릇하게 한번 구워주세요.', '3)양배추는 채썰어주세요. 저는 감자필러가 편해서 자주 이용하고 있어요. 칼로 썰어도 무방합니다.', '4)양파는 채썰어서~ 후라이팬에 식용유 두르고 노릇하게 볶아주세요.', '5)후라이팬에 치킨을 데워주세요. 이때 양념을 조금 해주었어요. 후추가루약간, 쯔유 1큰술, 맛술 1큰술~ 누린내도 날리고 간도 되어서 더 맛있어요.', '6)팬에 또띠아 -> 양파 -> 치킨 -> 양배추 -> 모짜렐라치즈 순서대로 올리고~ 치즈가 녹을 만큼만 오븐 또는 에어프라이어에 구워주세요. 혹은 후라이팬에 아주 약불로 뚜껑 덮고 구워주셔도 됩니다.오븐,에어프라이어', '7)노릇하게 잘 구워진 치킨퀘사디아는 먹기 좋게 4등분하고~ 딥핑소스와 함께 식탁에 올렸어요.^^']"
6948012,고추참치 만드는법 핑거푸드로 먹어도 예쁘고 맛있어요!,"['1)캔참치', '2)양파', '3)대파', '4)호박', '5)감자', '6)파프리카', '7)아스파라거스', '8)고추장1.5숟갈', '9)고추가루0.5숟갈', '10)케첩0.5숟갈', '11)다진마늘0.5숟갈', '12)맛술1숟갈', '13)간장0.5숟갈', '14)후추']","['1)집에 남아있는 자투리 야채들 다 넣었어요. 고추참치 만들 땐 냉장고 안에 숨어있는 남은 야채들 탈탈 넣으세요. ㅎㅎ야채들은 잘게 썰어주는게 좋아요. 특히 감자는 볶아서 익힐거라 크게 자르면 볶을 때 시간이 오래걸려요.', '2)고추참치 양념 만들어요.감칠맛과 새콤달콤한 맛을 위해 케첩을 조금 넣었는데,아이들용이라면 케첩 양을 늘려도 좋고 어른들용이라면 생략해도 괜찮아요!저는 케첩과 고추장, 맛술의 단맛으로 충분해서 당분은 추가 안했어요.단맛이 부족하다 싶다면 올리고당이나 매실청, 설탕 등 넣어주세요.', '3)고추참치 만들 땐 캔참치 기름으로 볶아주면 맛있어요.참치의 맛이 베인 기름이라 감칠맛이 아주 좋아요.참치기름으로 대파 먼저 볶아줍니다.매콤한 맛이 강했으면 좋겠다면 청양고추도 잘게 썰어서 함께 볶아주세요.', '4)대파가 뭉근하게 볶아지면 감자 먼저 넣어주세요.감자를 넣지 않는다면 바로 야채들 넣고 볶아요~감자 대신 고구마 넣어도 맛있어요!', '5)감자를 볶을 땐 대파기름에 먼저 한번 싹 볶고,물을 2-3숟갈 넣고 볶아주면 타지않고 익힐 수 있어요.물은 금방 날라가기 때문에 괜찮아요.', '6)감자가 거의 익으면 남은 야채들 넣고 함께 볶아줍니다.', '7)야채들이 익으면 캔참치 살코기 넣고 함께 볶아줍니다.오래 볶을 필요 없어요.볶을 때 중강불에서 볶으면 좋아요.약불에서 볶으면 야채들에서 계속 물이 나와서 맛 없어요.야채가 익고나서는 중강불에서 달달 볶아주는게 맛이 좋아요.', '8)양념장 넣고 달달 볶으면 끝!양념장이 물기 없고 되직해서 센불에서 볶으면 탑니다.중불에서 양념장과 재료들이 잘 섞이게끔만 볶아주세요.', '9)두부는 잘라서 키친타월로 물기를 닦은 다음,들기름에 노릇하게 부쳐주세요.전분이나 밀가루, 부침가루를 묻혀서 부쳐도 좋아요.']"
6948008,언택트 홈파티음식 가리비로 요리하기! 가리비토마토스튜 & 가리비감바스,"['1)가리비10개', '2)새우6개', '3)마늘5개', '4)올리브유1종이컵', '5)양송이버섯2개', '6)페페론치노6개', '7)후추약간', '8)파슬리가루약간', '9)가리비400g', '10)양파1/2개', '11)방울토마토1종이컵', '12)마늘5개', '13)페페론치노6개', '14)토마토소스2/3종이컵', '15)소금약간', '16)후추약간', '17)바질가루약간', '18)화이트 와인1/2종이컵']","['1)[가리비감바스]마늘은 편 썰고 양송이버섯은 4등분한다.', '2)김이 오른 찜통에 손질한 가리비를 5~10분간 찐 후 살을 분리한다.', '3)팬에 올리브유를 넣고 편마늘을 넣어 익히다가 페페론치노를 으깨 넣는다.', '4)가리비, 새우, 양송이버섯을 넣어 새우가 익을때까지 끓인다.', '5)후추, 파슬리가루를 뿌려 완성한다. 달군 팬에 바게트를 앞뒤로 구워 곁들여요.', '6)[가리비토마토스튜]마늘은 편 썰고 양파는 작게 썰고 방울토마토는 2등분 한다.', '7)달군 냄비에 올리브유를 두른 뒤 마늘, 페페론치노를 넣고 볶는다.', '8)다진 양파, 방울토마토를 넣고 볶는다.', '9)손질한 가리비, 화이트와인을 넣는다.가리비 손질법', '10)토마토소스, 후추를 넣고 가리비가 입이 벌어질때까지 끓여 완성한다.마지막에 바질가루 또는 파슬리가루를 뿌려요.']"
6947982,베이컨 버터 간장 파스타,"['1)파스타면100g', '2)베이컨2장', '3)알배추2장', '4)올리브오일적당량', '5)간장2작은술', '6)버터5g', '7)소금', '8)후추적당량']","['1)끓는물에 파스타면을 삶습니다. 파스타면 겉 봉투에 있는 대로 시간을 정합니다. (보통 1분정도 덜 삶아주세요)', '2)프라이팬에 올리브오일을 두른 뒤에 중불로 달군 뒤 베이컨과 알배추를 넣고 1분정도 볶습니다.중불', '3)간장과 후추를 넣고 양념이 잘 베이도록 잘 섞어주세요.약불', '4)삶아진 파스타면과 파스타면수 1큰술 정도와 버터를 넣고 잘 섞어주세요 (약불 유지)버터가 녹을 때까지 잘 섞으면 완성!약불']"
6947866,리틀 포(Four) 레스팅,"['1)마른 곤드레나물30g', '2)참나물30g', '3)표고버섯25g', '4)느타리버섯20g', '5)밥350g']","['1)곤드레 나물을 뜨거운 물에 불려주세요.', '2)양파, 버섯을 손질해 주세요.(양파 1/4개 채썰기, 표고버섯 밑둥을 제거하고 채썰기, 느타리버섯 먹기 좋게 뜯기)', '3)참나물은 향이 강한 잎 부분만 떼어서 찬물에 담가 주세요.', '4)팬에 기름을 두르고, 양파와 표고, 느타리버섯을 넣고 볶다가입맛을 돋을 상큼한 발사믹소스를 넣고 조금 더 볶아주세요.', '5)버섯볶음이 완성되면 센 불에서 참나물 1/3을 넣고 빠르게 볶아주세요.', '6)곱게 자른 곤드레 나물과 밥을 넣고 골고루 섞은 후, 약간의소금을 넣고 모양을 잡아주세요.', '7)기름을 두르고, 약불에서 곤드레밥을 노릇하게 구워주세요.', '8)노릇하게 구운 곤드레 밥 위에 상큼한 버섯볶음, 아삭아삭하고향이 살아있는 참나물을 올려주세요.', '9)마지막으로 노릇하게 구운 곤드레밥을 올려 마무리 해주면 완성.']"
6947860,방풍나물 양배추 말이,"['1)방풍나물50g', '2)삼잎국화50g', '3)열매마100g', '4)양배추200g', '5)돼지고기200g']","['1)표고버섯, 검정콩 등을 넣은 밥에 참기름, 소금 등으로 간을 해서 식혀주세요.', '2)방풀나물, 삼입국화, 양배추를 끓는물에 1분정도 삶아주세요.', '3)하늘마, 우엉, 당근을 길게 썰어 팬에 살짝 볶아주세요.', '4)밑간한 돼지고기를 팬에 완전히 익혀주세요.', '5)양배추를 밑에 깔고 삼입국화와 방풀나물을 올려주세요.', '6)그 위에 밥을 얇게 펼쳐 놓아주세요.', '7)준비해둔 속 재료(계란지단, 우엉, 당근, 돼지고기, 하늘마)를 올려주세요.', '8)속 재료가 빠지지 않게 꼭꼭 눌러 말아주세요.', '9)한 입 크기로 잘라 접시에 담아내면 완성.']"
6947857,더덕 오코노미야끼,"['1)더덕150g', '2)양배추80g', '3)양파70g', '4)베이컨60g', '5)가쓰오부시3g']","['1)요리를 시작하기 전, 더덕을 소금물에 절여 놓아주세요.', '2)냉동 새우는 물에 넣어 해동시켜 주세요.', '3)양파와 양배추를 채 썰어주세요.', '4)베이컨은 큼직큼직하게 썰어주세요.', '5)더덕이 잘 절여졌으면, 물기를 빼고 밀대로 밀어 부드럽게 으깨주세요.', '6)부드럽게 으깨진 더덕을 결대로 찢어 준비해 주세요.', '7)재료 준비가 끝나면 달걀 2개, 밀가루 3T, 전분가루 2T, 미림 1T를 넣고 섞어 반죽을 만들어 주세요.', '8)기름 두른 팬에 반죽을 잘 구워주세요.', '9)더덕 오코노미야끼가 다 구워졌으면 돈가스 소스, 가쓰오부시한 줌, 마요네즈 순으로 올려주면 완성.']"
6947856,자연을 떠먹는 피자,"['1)식빵2장', '2)밤버섯적당량', '3)어수리적당량', '4)토마토소스90g', '5)슈레드 치즈100g']","['1)식빵 2장을 한 입 크기로 네모지게 썰어 주세요.', '2)양파를 1cm 크기로 썰어 주세요.', '3)밤버섯을 기둥과 분리하여 먹기 좋은 크기로 썰어 주세요.', '4)닭가슴살과 베이컨을 먹기 좋은 크기로 썰어 주세요.', '5)오븐 팬에 식빵을 골고루 펼친 후, 그 위에 토마토소스를 골고루 펴발라 주세요.', '6)미리 썰어둔 재료들을 골고루 올려주세요.', '7)옥수수를 골고루 올려주세요.', '8)치즈를 골고루 뿌려준 후, 삶은 어수리를 골고루 올려 마무리해 주세요.', '9)오븐에 180℃, 20분간 조리 후 오븐에서 꺼내주면 완성.오븐']"
6947852,영양 임산물 떡꼬치,"['1)더덕50g', '2)도라지50g', '3)표고버섯50g', '4)은행10g', '5)밤50g']","['1)발아 가래떡, 표고버섯, 도라지, 더덕, 은행, 밤 등을 준비해 주세요.', '2)발아 가래떡을 꼬치에 꽂아 준비해 주세요.', '3)각종 임산물과 채소도 꼬치에 꽂아 준비해 주세요.', '4)발아 고추장, 조청, 간장, 쪽파를 비롯한 기타 재료로 소스를 준비해 주세요.', '5)소스를 여러 차례 발라서 그릴에 구워주세요.', '6)잘 구워진 꼬치 위에 재피 가루와 견과 가루를 뿌려 마무리해 주세요.', '7)맛있는 꼬치 요리 완성.']"
6947845,산나물 페스토,"['1)참나물30g', '2)냉이30g', '3)돌나물30g', '4)올리브오일1/2C']","['1)산나물을 깨끗이 씻어주세요.', '2)냉이는 칼로 살살 긁어 손질해 주세요.', '3)참나물은 듬성듬성 썰어주세요.', '4)끓는 물에 밤을 20분간 삶은 후, 삶은 밤의 속을 파내어 주세요.', '5)잣을 노릇하게 볶아주세요.', '6)믹서기에 모든 재료를 넣고 잘 갈아주시면 산나물 페스토 완성.', '7)[산나물 페스토 파스타]끓는 물에 파스타를 8분간 삶아주세요.', '8)[산나물 페스토 파스타]삶은 파스타면에 페스토 소스를 3T 넣어 주세요.', '9)[산나물 페스토 파스타]파스타에 산나물과 좋아하는 견과류를 올려 플레이팅 해주면 완성.']"
6947682,두부베이컨말이 간단한데 맛있고~,"['1)두부2/3모', '2)베이컨1팩', '3)부추약간']","['1)두부는 베이컨 폭에 맞게 적당히 직사각형으로 썰어줍니다.', '2)베이컨을 길이로 2등분후 두부를 베이컨위에 올려서 베이컨으로 돌돌 말아줍니다.', '3)달군 팬에 기름을 두르지 않고 베이컨 끝부분이 아래로 가게 올려 줍니다. 앞뒤로 노릇노릇하게 부쳐 줍니다.', '4)접시에 두부베이컨말이를 올리고 잘게 송송썬 부추나 쪽파를 올려 줍니다. 부추는 없으면 생략하셔도 됩니다.']"
6947614,달걀샐러드와 함께 먹는 두부고로케 ♥,"['1)두부1모', '2)밀가루1/2종이컵', '3)달걀1개', '4)빵가루1종이컵', '5)마요네즈6숟가락', '6)다진 양파3숟가락', '7)삶은달걀2개', '8)레몬즙1숟가락', '9)소금약간', '10)후추약간', '11)다진 피클2숟가락']","['1)두부는 한 입 크기로 썰고 소금, 후추를 뿌린 뒤 키친타월로 물기를 제거한다.물기를 잘 제거해야 튀길 때 튀지 않아요. \r쿠진아트 자동 소금&후추 그라인더\r파뷔에 마호가니 원목 도마', '2)두부는 밀가루>달걀> 빵가루 순으로 튀김옷을 입힌다.', '3)달군 팬에 기름을 넉넉히 두르고 두부를 앞뒤로 노릇하게 튀긴다.\r네오플램 노블레스 프라이팬', '4)볼에 소스를 만든 뒤 두부고로케에 곁들여 완성한다.']"
6947569,핑커푸드 스팸 요리 / 스팸 튀김과 갈릭 디핑소스 만들기,"['1)스팸 작은것1캔', '2)식용유', '3)튀김가루3스푼', '4)카레가루1/2스푼', '5)얼음물', '6)다진 마늘1/2스푼', '7)마요네즈2스푼', '8)꿀약간']","['1)스팸튀김 재료 준비하고', '2)갈릭디핑소스 재료', '3)스팸은 3등분으로 납작하게 자른 뒤 다시 4등분으로 썬다 체에 넣고 뜨거운물 끼얹는다', '4)볼에 튀김 반죽 재료 넣고 얼음물을 조금씩 넣어 농도를 맞춘다 약간 주르륵 흐르는 정도~', '5)반죽에 스팸 넣고 반죽을 묻히고', '6)달궈진 기름에 두 번 튀긴다', '7)튀김은 두 번 튀기면 더 바삭하고 맛있다', '8)갈릭디핑소스 재료 넣고', '9)섞어 소스를 만들어 스팸튀김과 곁들인다']"
6947530,인삼튀김 요리 (인삼탕수육),"['1)인삼10뿌리', '2)튀김가루2C', '3)맥주1.5컵', '4)포도씨유1L', '5)깻잎5장', '6)파슬리가루1T', '7)인삼2뿌리', '8)간장1T', '9)설탕1/2C', '10)물1.5C', '11)식초3T', '12)전분가루2T']","['1)인삼을 솔로 깨끗이 씻어 주세요', '2)씻은 인삼은 뇌두부분을 잘라주세요', '3)인삼 머리부분은 십자로 칼집을 내어 주면 속까지 잘 튀겨집니다.', '4)탕수육용 인삼은 채로 썰어 주세요 (인삼 2개 사용)', '5)인삼을 비닐팩에 담아 주고', '6)튀김가루를 넣어', '7)흔들어 주세요튀김가루가 골고루 잘 묻힙니다.', '8)튀김가루 묻힌 인삼', '9)손질한 인삼도 튀김가루를 묻혀 주세요', '10)튀김반죽 만들기:튀김가루 2C', '11)시원한 맥주 1.5C을 넣고시원한 맥주나 탄산수를 넣어서 반죽을 하면 바삭바삭 해집니다.', '12)뭉친 가루가 없도록 저어주세요', '13)깻잎 한장을 반으로 접어', '14)인삼머리 부분을 말아주고', '15)튀김반죽을 묻혀 주세요', '16)골고루 묻혀 주세요', '17)튀김반죽에 파슬리가루 1T를 넣어주세요파슬리가루를 넣은 튀김은 맛도 좋고 이쁩니다', '18)파슬리가루가 묻힌 인삼은 튀겨내면 색도 이쁩니다', '19)채썬 탕수육용 인삼도 반죽에 넣고', '20)골고루 묻혀 주세요', '21)인삼 튀기기:웍에 포도씨유 1L를 붓고', '22)가열된 기름에 인삼을 뿌리부분을 흔들며 넣어주세요 (이쁜 눈꽃모양 튀김이 나옵니다)기름적합온도 160~180도 반죽 한방울을 기름에 떨어 뜨린후 반죽이 1초안에 기름위로 떠오를때 온도입니다.', '23)인삼이 떠오르면 뒤집었다가 꺼내주세요', '24)바삭바삭 잘 튀겨진 눈꽃모양 인삼', '25)탕수육용 인삼도 잘 튀겨 졌네요', '26)인삼탕수육 소스 만들기:간장 1T', '27)설탕 반컵', '28)물 한컵 반', '29)소금은 작은 숟가락 1t를 넣고 저어주세요', '30)다른 소스볼에 전분가루 2T', '31)물 4T를 넣고 저어주세요', '32)냄비에 만들어 놓은 소스를 부어주고', '33)취향에 맞게 좋아하는 과일을 넣어주세요야채나 과일을 채썰어서 넣으면 먹기 편합니다', '34)소스가 끓기 시작하면 불을 끄고 전분물을 넣어서 걸죽하게 농도를 조절해 주세요', '35)마지막에 식초 3T를 넣고식초가 조리과정에서 날라가지 않게 하기 위해 마지막에 넣습니다.', '36)저어 주면 새콤달콤한 인삼탕수육 소스가 완성 됩니다', '37)샐러드야채.튀긴인삼,치즈 등 좋아하는 과일을 올려 꿀을 뿌려서 드시면 맛있는 샐러드가 완성됩니다', '38)탕수육 소스를 채썬 인삼 튀김에 올려서 드세요', '39).', '40)바삭바삭 새콤달콤. 아이들의 건강한 간식이 됩니다.', '41)인삼효능 : 면역력 강화, 피로회복', '42)혈관건강, 항암효과', '43)치매예방, 피부미용', '44)뼈건강, 당뇨예방', '45)남녀노소 입맛에 맛는 인삼요리입니다. 인삼요리드시고 더 건강하세요^^']"
6947458,간단 아침 메뉴/고구마 크로켓,"['1)찐 고구마2개', '2)양파1/4개', '3)소금1ts', '4)빵가루 식빵1장 분량', '5)밀가루', '6)달걀1개']","['1)한 김 오른 찜기에 고구마를 찐다.남으면 으깨서 냉동실에 보관하려고넉넉하게 쪄 주었다.', '2)고구마를 찌는 동안 고구마 크로켓 만들부재료를 준비한다.양파 1/4개 다져서 준비한다.', '3)다진 양파는 가는 소금 1/4ts를 넣고코팅 수준의 식용유를 넣고투명해 질때까지 볶아준다.', '4)냉장고에 보관되어 있는 식빵.1개를 강판에 갈아 즉석에서 빵가루를만들었다. 빵가루는 만들어서 냉동실에보관했다가 사용하여도 좋다.', '5)동그랑땡 만들듯이 모양을 만들어 밀가루를 입혀준다.', '6)달걀물을 입히고 다시 빵가루를 입혀서 에어프라이기를 이용하여 튀겨 주려고 한다.에어프라이어', '7)120도에서 15분간 익혀 준 뒤뒤집어서 5분을 더 익혀준다.', '8)겉바속촉의 고구마 크로켓이 완성 되었다.', '9)말린 채소와 함께 커피 한잔으로 간단 아침 메뉴로 굿~~ 이다.']"
6947261,간식에 홈파티까지 가능♥ 알밤의 대.변.신! 단짠단짠 ‘베이컨알밤꼬치’,"['1)깐 알밤200g', '2)베이컨200g', '3)마요네즈1/4컵', '4)설탕1/4컵', '5)칠리소스1큰술', '6)파슬리1꼬집']","['1)알밤은 껍질을 제거한 후 찜기에 쪄서 완전히 익힌다.', '2)베이컨은 반으로 잘라 중간 불에 달군 팬에 노릇하게 구워준다.', '3)구운 베이컨을 알밤에 돌돌 만 뒤 꼬치를 꽂아 베이컨이 풀리지 않게 고정한 다음, 오븐 트레이에 올린다.', '4)볼에 설탕, 마요네즈, 칠리소스를 넣어 섞어 소스를 만들어 준 후 꼬치에 골고루 발라준다.', '5)180도로 예열한 오븐에 20~30분 간 구워준다.오븐', '6)구운 꼬치에 파슬리를 솔솔 뿌리면 완성!']"
6947193,타코야끼 만들기 엔유씨 멀티전기그릴로 만들어요 :),"['1)타코야끼 분말400g', '2)물600g', '3)달걀4개', '4)문어200g', '5)대파 또는 쪽파적당량', '6)가쓰오부시듬뿍', '7)돈까스 소스적당량', '8)마요네즈적당량', '9)식용유약간']","['1)홈메이드 타코야끼를 만들기 위해 먼저 필요한 재료들을 알려드릴게요!타코야끼 분말 400g, 물 600g, 달걀 4개, 문어 200g, 대파 또는 쪽파 적당량, 가쓰오부시 듬뿍, 돈까스 소스 적당량, 마요네즈 적당량, 식용유 약간', '2)먼저 반죽을 만들게요. 큰 믹싱볼에 분말 400g을 넣어주세요. 분말은 인터넷에서 쉽게 구매하실 수 있습니다.', '3)여기에 달걀 4개와', '4)물 600g을 넣어줍니다.', '5)휘퍼기를 이용해서 골고루 잘 섞어주시면 기본 반죽이 완성이예요 ^^ 생각보다 정말 간단하죠?ㅋㅋㅋ', '6)절대 빠질 수 없는 재료~~! 바로 문어죠 ^^ 문어 200g과 송송 썬 대파 또는 쪽파 적당량을 준비해 주세요. 문어는 생문어를 사용하셔도 좋지만 손질하기가 번거롭기 때문에 저는 인터넷에서 파는 삶은 문어를 사용했습니다 ^^ 요즘 정말 세상 좋아졌어요~~~', '7)삶은 문어는 큼직한 크기로 썰어주세요.', '8)엔유씨 멀티전기그릴에 타코야끼 팬을 올려줍니다. 불의 온도는 LOW와 MED의 중간으로 맞춰주세요.', '9)팬에 빵붓을 이용해서 식용유 약간을 골고루 발라주세요.', '10)그리고 처음에 만든 기본 반죽을 반 정도만 넣어줍니다.', '11)송송 썰어준 대파 또는 쪽파를 약간씩 올려준 뒤,', '12)큼직하게 썰어준 문어도 넣어주세요. 채 썬 양배추도 넣어주시면 아삭아삭한 식감을 맛보실 수 있어요 ^^', '13)틀이 채워지도록 반죽을 팬에 가득 넣어줍니다.', '14)나무꼬치나 나무젓가락으로 동글동글하게 모양을 만들어주세요.', '15)중간에 추가로 반죽을 채워주면서 돌려주며 골고루 구워줍니다.', '16)어느 정도 모양이 나오고 있어요ㅋㅋㅋ', '17)골고루 노릇하게 구워주세요.', '18)나무젓가락으로 돌려주며 빈 공간에 반죽을 채워 동그랗게 만들어줍니다.', '19)짜자자잔~~~~ 요렇게 동그랗게 돌려주면서 구워주시면 어느새 완성이 되었어요 ^^ 길거리에서만 보며 사 먹었었는데!!! 집에서 직접 만드니까 너무 신기하고 재밌더라구요! 남은 반죽으로도 같은 방법으로 만들어주시면 됩니다.', '20)뿌려줄 소스로는 돈까스 소스랑 마요네즈만 있으면 돼요 ^^ 그냥 소스를 짜주셔도 좋지만 이왕 먹는 거 제대로 먹기 위해 짤주머니에 담아 예쁘게 짜보도록 할게요!', '21)완성되었으면 먹기 좋은 그릇에 담아주세요.', '22)그리고 짤주머니에 담긴 돈까스 소스와 마요네즈 소스를 지그재그로 먹음직스럽게 듬뿍 짜줍니다 ^^', '23)가쓰오부시가 빠지면 안돼요!!!ㅋㅋㅋ 마무리로 가쓰오부시를 듬~~~~뿍 올려주시면 완성이예요.', '24)마침 집에 정말 옛날에 구매했었던 타코야끼 미니어처가 있길래 같이 사진을 찍어보았어요 ^^', '25)너무 귀엽죠ㅋㅋㅋ', '26)진짜 제가 만들었지만 시중에서 파는 거랑 맛이 똑같아서 놀랬어요ㅋㅋㅋ 너무 맛있더라구요!!! 가쓰오부시는 필수입니다 ^^', '27)간식으로도 좋고! 맥주안주로도 더 좋은! 타코야끼~~~ 엔유씨 멀티전기그릴로는 다양한 요리들을 만들 수 있어요! 요즘 핫한 멀티전기그릴로 여러분들도 맛있는 요리를 만들어보세요 ^^ 요리하는 즐거움이 두 배로 늘어날 거예요.']"
6947191,누구나 파는 것처럼 만들 수 있다-치킨 나초,"['1)칩스1봉지', '2)빨강 파프리카1/2개', '3)닭 가슴살2덩어리', '4)양파1개', '5)할라피뇨2개', '6)모짜렐라 치즈나 다른 종류의 치즈취향껏', '7)소금약간', '8)후추약간', '9)카이옌 페퍼 파우더약간']","['1)닭 가슴살은 깍뚝 썰기 하여 소금 & 후추 & 카이옌 페퍼 파우더로 30분 정도 재우고', '2)파프리카와 양파는 굵게 다지고 할라피뇨는 원통으로 자른다.', '3)재운 닭 가슴살은 달군 팬에 기름 약간을 두르고 완전히 익혀 준다.', '4)팬에 유산지를 깔고 칩스를 얹어 주고 그 위에 야채와', '5)구운 닭 가슴살,', '6)치즈의 순서로 뿌려 준다.이 과정을 두 번 반복하여 쌓아 준다.', '7)380도F로 예열한 오븐에 10-12분 정도 치즈가 녹고 윗면이 노릇해 지도록 구워 준다.오븐', '8)살사 소스, 사워 크림, 구아카몰 등 기호에 맞는 딮핑을 곁들여 서브한다.']"
